Unnamed: 0,Solute_SMILES,Solvent_SMILES,log-gamma,T
31,CCCC=C,CC(=O)N(C)C,1.510721939,40
43,CCCCC,C1CCOC1,0.712949808,40
65,CCCCC,CC(=O)N(C)C,2.118662255,40
114,C1CCCC1,C1=CC=C2C(=C1)C=CC=N2,0.802001585,40
119,CCCCCC,CC1COC(=O)O1,3.62700405,40
126,CCCCCC,CCC(=O)C,1.415853163,40
134,CCCCCC,C(COCCC#N)C#N,4.374498368,40
143,C1=CC=CC=C1,C(CNCCC#N)C#N,1.111857515,40
151,CCCCCC,C1CCS(=O)(=O)C1,4.127134385,40
202,CCCCCC,CO,3.157000421,40
203,CCCCCC,CO,3.117064559,40
214,CCCCCC,CCO,2.292534757,40
215,CCCCCC,CCO,2.451005098,40
224,C1=CC=CC=C1,CS(=O)C,1.252762968,40
225,C1=CC=CC=C1,CS(=O)C,1.252762968,40
253,C1=CC=CC=C1,CC1COC(=O)O1,1.190887565,40
268,CCCCCC,CC(=O)C,1.736951233,40
271,CCCCCC,CC(=O)C,1.72455072,40
280,CCCCCC,CS(=O)C,4.276666119,40
281,CCCCCC,CS(=O)C,4.276666119,40
307,C1=CC=CC=C1,CN1CCCC1=O,0.322083499,40
310,C1=CC=CC=C1,CN1CCCC1=O,0.009950331,40
323,C1=CC=CC=C1,C(CO)O,3.465735903,40
338,CCCCC,CCC(=O)C,1.269760545,40
346,C1=CC=CC=C1,CCO,1.44926916,40
368,CCCCCC,CN(C)C=O,2.687847494,40
404,CCCCCC,C(COCCO)O,4.624972813,40
421,CCCCCC,CN1CCCC1=O,2.753660712,40
426,CCCCCC,CN1CCCC1=O,2.451005098,40
468,C1=CC=CC=C1,CN(C)C=O,0.717839793,40
523,CCCCC,CCCCCCCCCCCCCCCCCCCC,-0.059750004,40
628,C(Cl)(Cl)Cl,CCCCOP(=O)(OCCCC)OCCCC,-2.302585093,40
637,C(Cl)(Cl)(Cl)Cl,CCCCOP(=O)(OCCCC)OCCCC,-0.616186139,40
649,CC1=CC=CC=C1,C(CCl)Cl,-0.004008021,40
656,CCCO,C(CCl)Cl,1.798404012,40
660,CCCCCCCC,CCCCCCCCCCCCCCCC,-0.07364654,40
673,CCCCCCCCC,CCCCCCCCCCCCCCCC,-0.056570351,40
685,CCCCC,CC#N,3.056356895,40
705,CCCCCCCC,CCCCCCCCCCCCCCCCCC,0.002426328,40
708,CCC(C)C,CC#N,3.03783345,40
759,C1=CC=CC=C1,CCCCCCCCCCCCCCCCCC,-0.057629113,40
