Unnamed: 0,Solute_SMILES,Solvent_SMILES,log-gamma,T
17226,CC1CCCCC1,CCCS(=O)CCC,1.70837786,40
3552,CCCCCCC,CS(=O)C,4.65396035,40
13294,CC1CCCC1,CCOC(=O)C1=CC=CC=C1,0.792992516,40
13641,CCOCC,CCCCCCCCCCCCC(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,-0.116533816,40
6928,C/C=C\C=C,CNS(=O)(=O)C,2.985681938,40
7781,CCCCC=C,C1=CC=C2C(=C1)C=CC=N2,1.128171091,40
5098,CC(C)OC(C)C,CNC=O,2.491551193,40
10769,CC(=O)C,CNC=O,0.745265135,40
13885,CCOC=O,C(Cl)(Cl)Cl,-0.430782916,40
787,C1=CC=CC=C1,CCCCCCCCCCCCCCCC,0.0,40
11862,C1CCCC1,CCO,1.916922612,40
2933,CCCCCC,C1=CC=C2C(=C1)C=CC=N2,1.581038438,40
20145,C1=CC=C(C=C1)O,CCCCCCCC,3.688879454,40
2119,CC=O,CN1CCCCC1=O,0.076961041,40
12647,CO,CCCCCCCCO,0.223143551,40
1048,CCO,CCCCCCCC,3.589059119,40
15016,CCO,C1=CC=C(C=C1)N,0.989541194,40
3133,CC=C(C)C,CN(C)C=O,1.809926773,40
10758,CC(=O)C,C1CC(=O)NC1,0.817574759,40
11896,CC(=O)OC=C,CCNC(=O)C,0.955511445,40
8025,CCCCCCC=C,C(COCCO)O,4.753590191,40
9130,C/C=C/C=C,CNS(=O)(=O)C,3.068052935,40
4380,C1CCCCC1,CC(=O)N(C)C,1.957273908,40
7045,CCCCCCC=C,CC1COC(=O)O1,3.586292865,40
9306,CCC(C)C(C)C,CCCCCCCCCCCCCCCC1=CC=CC=C1,0.004,40
6709,CCCC(=O)C,C1CC(=O)NC1,1.25846099,40
16020,CCCOC(=O)C,CC(C)CCCC(C)CCCC(C)CCCCC(C)CCCC(C)CCCC(C)C,0.378436436,40
13694,C(Cl)Cl,CCN(CC)C(=O)C,-1.272965676,40
10504,CC(=O)C,CCCCCC,1.754403683,40
708,CCC(C)C,CC#N,3.03783345,40
523,CCCCC,CCCCCCCCCCCCCCCCCCCC,-0.059750004,40
3897,C(Cl)Cl,CC1=CC=CC=C1,0.0,40
9168,CCC1=CC=CC=C1,C(CO)O,4.634728988,40
2123,CC(C)OC(C)C,C1CC(=O)NC1,2.632608006,40
16076,CC1=CC=CC=C1,C(CSCCC#N)C#N,1.627277831,40
10771,CCOC(C)(C)C,CNC=O,2.402430428,40
114,C1CCCC1,C1=CC=C2C(=C1)C=CC=N2,0.802001585,40
9445,CCCCCCC=C,CNC=O,3.642311818,40
9476,CCCCCC,CC(=O)C1=CC=CS1,2.239645293,40
17459,C1=CC=CC=C1,C(CSCCO)O,2.104134154,40
6707,CCCC(=O)C,C1CC(=O)NC1,1.257892646,40
13387,C1CCC/C=C\CC1,CN1CCCC1=O,1.458615023,40
7081,C1CCCCCC1,C(CNCCC#N)C#N,4.009149716,40
6983,CCCCN,C1CCCCC1,0.84629736,40
6178,CC(=O)C,CCO,0.916290732,40
6911,CCCO,CCCCCCCCCCCCCCCCCCC(C(C(C(F)(F)F)(F)F)(F)F)(F)F,2.406945108,40
11548,C(Cl)(Cl)Cl,CCNC(=O)C,-0.634878272,40
1324,CC(=O)C,CCCCCCC,1.719188776,40
17791,C1CCCCC1,CC(=O)C1=CC=CS1,1.806648082,40
7984,CCCCCC,C1=CC=C(C(=C1)N)S,3.044208103,40
9333,CCCCC,CCCCCCCCCCCCCCC1=CC=CC=C1,0.016,40
14384,CN1CCCC1=O,CCCCCCCC,2.879198457,40
4600,CCCCCC,CCCCCCCCCC(=O)O,0.560757993,40
18268,CC1=CC=CC=C1,C1CC(=O)NC1,1.395254102,40
4610,CCO,CCCCCCCCCC(=O)O,0.749054812,40
3593,CC=C(C)C,C1CCS(=O)(=O)C1,2.646174797,40
5007,CC(C)CC(C)(C)C,CC1CCS(=O)(=O)C1,3.540756405,40
11627,C1CCCCC1,CC(C)OC(C)C,-0.051293294,40
10370,C1COCCO1,CCCCCCC,1.278152203,40
14222,C1=CC=CC=C1,CN1CCCCCC1=O,0.0,40
895,CCC(C)C,CC(=O)N(C)C,2.085672091,40
898,CC(=C)C=C,CCC(=O)NC,1.105256831,40
8935,CCCCCCC,CC(C)(C)OC,0.009950331,40
3361,CCCC=C,CCOC(=O)C1=CC=CC=C1C(=O)OCC,0.920282753,40
215,CCCCCC,CCO,2.451005098,40
14942,C1CCCCC1,CCCCCCCCCC(=O)O,0.361861471,40
10442,CCCCC=C,CC1=CC=CC=C1,0.262364264,40
4662,C1=CC=CC=C1,CCCCCCCCCCC1=CC=CC=C1,-0.064,40
6662,CCCCCC,CNC=O,3.64961874,40
12139,CC1=CC=CC=C1C,CC(C)CCCC(C)CCCC(C)CCCCC(C)CCCC(C)CCCC(C)C,-0.303811454,40
19197,CCCCCCC,C(CS)O,4.218036035,40
6688,CCC(C)(C)OC,CN1CCCCC1=O,1.141033005,40
7438,CCCCC=C,CCN(CC)C(=O)C,1.124929597,40
10435,CCOC(=O)C,C1CCOC1,0.09531018,40
20530,CC(C)O,CCCCCCCCCCCC(=O)O,0.405465108,40
8585,CC1=CC(=CC=C1)C,CCCCCCCCO,0.678033543,40
11861,C1CCCC1,CCO,1.916922612,40
19175,CCC1=CC=CC=C1,CCOC(=O)C1=CC=CC=C1,0.09531018,40
9031,CO,CCN(CC)C(=O)C,-0.834710745,40
6950,C1CCCC1,C1CCS(=O)C1,2.673458756,40
4366,C1=CC=C(C=C1)Cl,COCCOCCOCCOCCOC,-0.52087596,40
11002,CC(=O)C,CCCCCCCCCCCCCCCCCCC(C(C(C(F)(F)F)(F)F)(F)F)(F)F,0.667829373,40
3782,CCCCCCCC=C,CN1CCCCCC1=O,1.840549633,40
16033,CCC(C)C,CCCCCCCCCCCCC1=CC=CC=C1,0.048,40
65,CCCCC,CC(=O)N(C)C,2.118662255,40
134,CCCCCC,C(COCCC#N)C#N,4.374498368,40
4846,C1=CC=CC=C1,CCCCCCCCCCCCCCCCCCCC1=CC=CC=C1,-0.151,40
17379,CC=O,CCNC(=O)C,0.703097511,40
5148,CCCCCC,CCN(CC)C(=O)C,1.547562509,40
7414,CCCCC=C,CCCCCCCCCCCCC(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,0.277631737,40
3416,CC1=CC=CC=C1,C1=CC=C(C(=C1)N)S,1.360976553,40
19876,CCCCCCC=C,C1CC(=O)NC1,3.526066364,40
421,CCCCCC,CN1CCCC1=O,2.753660712,40
19799,CC1CCCCC1,CCCCCCCCO,0.770108222,40
6474,CCCC=O,CCCCCO,0.963174318,40
