Unnamed: 0,Solute_SMILES,Solvent_SMILES,log-gamma,T
12410,CCCO,C1COCCN1C=O,0.21993842,60
17691,CCCCC=C,C(COCCOCCO)O,3.200711854,60
18265,CC1=CC=CC=C1,C1CC(=O)NC1,1.40854497,60
8848,C(CCl)Cl,CCCCCCCCCC(=O)O,0.332894415,60
8755,CCO,C1CC(=O)NC1,0.019802627,60
10502,CC(=O)C,CCCCCC,1.515127233,60
6403,CCCCCC,C1COCCN1C=O,3.202746443,60
16557,CC(C)(C)OC,C1CC(=O)NC1,2.036011984,60
4747,CCO,C1CCCCC1,2.856470206,60
11633,C1CCCCC1,CNC=O,2.998229154,60
20543,CCCCO,CCCCCCCCCCCC(=O)O,0.432431556,60
14568,C(Cl)(Cl)Cl,CCCCCCCCCCCCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,-0.083381609,60
14408,C1CCC=CC1,CN1CCCC1=O,1.193922468,60
15082,CC1=CC=C(C=C1)C,C(C(CO)O)O,4.605170186,60
6570,CCCCCCC,CC(=O)N(C)C,2.113842968,60
7402,CC1CCCCC1,CC1=CSC(=N1)N,2.91175266,60
19426,CCCCCCl,CC(C(=O)O)O,3.086486637,60
15321,CC(C)CC(C)(C)C,CCCS(=O)CCC,1.871956011,60
8066,CC1=CC(=CC=C1)C,CN1CCCCCC1=O,0.570979547,60
18148,CCCC(C)C,CCCCCCCC[Sn](CCCCCCCC)(CCCCCCCC)CCCCCCCC,-0.130108685,60
13905,CCCC(=O)C,C(CC#N)CC#N,0.879626748,60
20510,CCO,CCCCCCCCCCCCCC(=O)O,0.510425544,60
3449,C1CCCCC1,C1CCS(=O)(=O)C1,2.776331709,60
4596,CCCCC=C,CCCCCCCCCCCCCC(=O)O,0.202124184,60
18231,C1CCOC1,CC(=O)N(C)C,0.378436436,60
10787,CCOC(C)(C)C,CC1COC(=O)O1,2.207174908,60
13093,CCCCCCCCCC,C(C(CO)O)O,6.552907237,60
9883,C1=CC=CC=C1,CC(=O)N(C)C,0.173953307,60
12038,CCCCO,CC(=O)N(C)C,-0.235722334,60
17292,CCCO,CCCCCCC(=O)C,1.029619417,60
4795,CCCCCl,CC(C(=O)O)O,3.113515309,60
1019,CCCCC,CCCCCCCC,-0.020202707,60
19611,CCCCO,CC(C)CCCCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCCCC(C)C,0.512823626,60
3564,CCCCCCC,CCS(=O)CC,2.564949357,60
4161,C1CCCCC1,C1COCCN1C=O,2.622492313,60
20524,CO,CCCCCCCCCCCCCC(=O)O,0.54927681,60
14661,CCCCC,C1CC(=O)NC1,3.235929579,60
15793,CC1=CC=CC=C1C,C(CO)O,4.382026635,60
18731,CC(C)CC(C)(C)C,CCCCCCCCCC(=O)O,0.649195293,60
8417,CC(C)(C)O,CN1CCCC1=O,-0.221894332,60
10789,CCC(C)(C)OC,CCOC(=O)C1=CC=CC=C1C(=O)OCC,0.548121409,60
3059,CCCCCCCC,CCCCCCCCCCCCCCCCCCCCCCCC,0.08,60
1289,CC(C)CC(C)(C)C,C1CCS(=O)(=O)C1,3.974039599,60
15380,CCC(C)(C)C,CCCCCCCCCCCCCCCC,-0.121038328,60
8757,CCO,C1CC(=O)NC1,0.023716527,60
2303,C(CCl)Cl,CCCCCCCCCCCC(=O)O,0.276115436,60
8910,CC1=CC=CC=C1,C(C(CO)O)O,4.331653969,60
7101,CC1=CC(=CC=C1)C,C(CO)O,4.584967479,60
16500,CCCCCCC,CC(=O)NC,2.774461967,60
186,CCCCCC,C(COCCOCCO)O,3.825157072,60
13947,CC1CCCCC1,C(COCCC#N)C#N,3.749504076,60
4081,CCCC=C,CCCCCC(O)O,2.38,60
12494,CCCCO,CCCCCCC,2.681021529,60
20020,CCCCCCC,CCN(CC)C(=O)C,1.556037136,60
16603,CCOC(C)(C)C,CS(=O)C,2.844909384,60
258,CCCCCC,CC(=O)C,1.62924054,60
15431,CC1=CC=CC=C1C,C(CN(CCO)CCO)N(CCO)CCO,2.314513664,60
2735,CC1CCCCC1,CCCCCC(O)O,2.68,60
13819,CCCCCl,CCCCCCCCCCCCCCCCCCO,0.038162461,60
14599,CCC(C)(C)OC,CC(=O)N(C)C,1.184178177,60
