Unnamed: 0,Solute_SMILES,Solvent_SMILES,log-gamma,T
15403,C1CCC=CC1,C1=CC=CC=C1,0.149,25
1770,C(Cl)(Cl)(Cl)Cl,CCCCOC(=O)C,-0.061875404,25
5990,CC(C)(C)Cl,CCCCCC,0.392042088,25
4054,C1=CC=CC=C1,CCCCCCCCCC,0.39877612,25
3934,CCI,C[N+](=O)[O-],1.786746927,25
20850,CCC(C)CCC(C)C,C1CCC(CC1)N,3.553346059,25
18652,CC(=O)C,C1CCC(C1)O,0.43,25
14995,CCCCCCCC,CCCOC(=O)C,1.16315081,25
16613,CCCC(C)C,CNC=O,3.540379446,25
20894,CCCCCC,CCCCC(CC)COC(=O)C1=CC=CC=C1C(=O)OCCCC,0.277631737,25
11488,CCCCCCC,CC(C)OC(C)C,0.157003749,25
20381,CCCCCC,COCCOCCOCCOCCOC,1.558144618,25
2743,CC1=CC=CC=C1,CCOC1=CC=CC=C1,0.019802627,25
16278,C1COCCO1,CCOC(=O)C,0.076961041,25
3980,CCI,CCCCO,1.214912744,25
7553,CCCCCC,CCCCC,0.113328685,25
10945,C(Cl)(Cl)Cl,C1=CC=C(C=C1)N,0.39877612,25
11396,CCC(=O)C,C(I)I,1.360976553,25
18622,CN1CCCC1=O,C1CCCCC1,0.061,25
3169,CCCCCC,C1CCC(=O)CC1,1.458615023,25
5971,CCOC(=O)C,CC1=CC=C(C=C1)C,0.277631737,25
2493,C1CCOC1,CCN1CCCC1=O,0.254642218,25
11733,CC(=C)C=C,COC1=CC=CC=C1,0.425267735,25
15633,CCCCCl,CCCCCCCCCCCCCCC=C,0.09531018,25
15782,CCCCC=C,CCCCOC(=O)C1=CC=CC=C1C(=O)OCC2=CC=CC=C2,1.011600912,25
9396,CCCCC,CCOC1=CC=CC=C1,0.896088025,25
2501,CC(=C)C=C,CCCCCC#N,0.392042088,25
12347,CCO,CCOC(=O)C,1.223775432,25
11408,C1CCCCC1,CCCCCCC#N,0.951657876,25
7986,C1CCCC1,C1CCC(CC1)O,1.214912744,25
8374,CCCCCCCCC,CCO,2.978077338,25
18650,C1CCCCC1,C1CCCC1,0.004,25
44,CCCCC,C1CCOC1,0.727548607,25
15381,C(Cl)Cl,CCCCCCCCCCCC(=O)N(CC)CC,-1.427116356,25
11237,CCCCCCC,CCCCCCOC(=O)C,0.598836501,25
12214,C1=CC=CC=C1,C1CCC(CC1)O,1.029619417,25
5035,CCCCCCC,CCN(C)C,1.098612289,25
18418,CCOC(=O)C,CS(=O)C,1.386294361,25
3084,CCC1CCCCC1,CC#N,3.734808386,25
9090,CC#N,CCCCCCCCCCCCCCCC,2.980110893,25
14537,CC(C)CCC(C)C,CCCCCCCCCCCCCCCC,0.019802627,25
1943,C[N+](=O)[O-],CC(C)O,2.238579763,25
6934,CCCCC,CC(=O)OC,1.528227857,25
8791,CC(C)C(C)C(C)C,CCCCCC(=O)C,0.887891257,25
20966,C1=CC=CC=C1,CCCS(=O)CCC,1.722766598,25
4731,CC(C)[N+](=O)[O-],C1=CC=CC=C1,0.111,25
14498,C1CCCCC1,CCN(CC)CC,-0.040821995,25
20862,C(Cl)Cl,C1CCC(CC1)N,0.336472237,25
11839,C(Cl)Cl,CC[N+](=O)[O-],-0.083381609,25
10628,CSSC,C1CCCCC1,0.841567186,25
5496,CCCC(C)CC,CC(C)CCCC(C)CCCC(C)CCCCC(C)CCCC(C)CCCC(C)C,-0.356674944,25
14491,CCCCCC,CC(C)CC(C)(C)C,0.019802627,25
7400,C1CCCCC1,CN(C)P(=O)(N(C)C)N(C)C,1.340250423,25
3089,CCCCC=C,CC#N,2.660259537,25
15057,CCOCC,CCC#N,2.174751721,25
15189,C1CCCCC1,C(Cl)Cl,1.098612289,25
15911,CCCCCCCCC,C1CCOC1,0.741937345,25
14897,CCCC(=O)CCC,CO,0.405,25
21176,CC(C)CC(C)C,C1CCNCC1,2.012211344,25
19682,CCCCCCCCC,C1=CC=C(C=C1)[N+](=O)[O-],2.499795262,25
8591,CCCCC,CS(=O)C,3.747148362,25
8381,CC1=CC=CC=C1,C1=CC=CC=C1,-0.083381609,25
2650,C1=CC=CC=C1,C1CCC(=O)CC1,-0.223143551,25
15926,CCC1CCCCC1,CCCCOC(=O)C,0.88376754,25
18795,CCCCCC#C,C1=CC=NC=C1,0.438254931,25
4681,CCCCCCC,CCCCCCCCCCCCCCCC,-0.072570693,25
10376,CCCCCCCC,C1=CC=C(C=C1)Cl,0.741937345,25
7467,C1CCCCC1,CCCSCCC,0.371563556,25
8124,CCC#N,CCOC(=O)C,0.392042088,25
20857,C1COCCO1,C1CCC(CC1)N,-0.967584026,25
21267,CCCCCC,C(C(O)(F)F)F,3.748091314,25
11359,CC=C(C)C,CCCCC#N,1.036736885,25
16855,C1CCOC1,CO,0.413,25
14302,CCCO,CCCCOP(=O)(OCCCC)OCCCC,-0.755022584,25
2711,CC(C)CCC(C)C,C(C(F)(F)F)(C(F)(F)F)O,3.722072421,25
2173,CC(C)CCC(C)C,CCCC(=O)C,1.252762968,25
6504,CCC1=CC=CC=C1,CC(C)O,1.803358605,25
8428,CCCCCCCC,C(Cl)(Cl)(Cl)Cl,0.207014169,25
16346,CCC(C)CCC(C)C,CN(C)C=O,4.196299285,25
13007,C(Cl)(Cl)Cl,CCCOC(=O)C,-1.139434283,25
20953,C1=CC=CC=C1,CCSCC,0.590556755,25
21069,CCCC(=O)C,CCN1CCCC1=O,0.231111721,25
20921,CC(C)C(C)C,C1=CC=CC=C1,0.157003749,25
10142,CCCCl,C1=CC=C(C=C1)N,1.068153081,25
20337,CC(=O)CC(=O)C,C(Cl)(Cl)(Cl)Cl,0.23,25
20878,CI,CC(=O)OCC1=CC=CC=C1,0.122217633,25
15593,CC(=C)CC(C)(C)C,C(CO)O,6.513230111,25
10839,CCCCCO,CO,1.255616037,25
